dy,dx,dt,particle,file number
0.22040734461637002,0.001526281182285539,16,0,0
0.2322873580823617,-0.6915482413668388,22,0,0
0.14644402273135274,-0.6939502587615646,22,0,0
-0.04428824646982709,-0.3447418723051361,12,0,0
-0.07023497562240145,-0.11229333517522021,6,0,0
0.06332561996810784,-0.2510722822645937,6,0,0
0.03755646028459178,-0.27313067796293317,6,0,0
0.011520314062750921,0.08588482623728413,6,0,0
-0.11058104341663433,0.16443245471952173,6,0,0
0.04213191128071624,-0.03570930206716488,6,0,0
0.03327732604342296,-0.41769888441439446,10,0,0
0.03588137743439225,-0.27858305846102793,10,0,0
-0.07062768926883412,-0.19064200536299344,10,0,0
-0.013891009928045397,0.08670889835571693,6,0,0
0.03824218080230012,-0.050071475033080994,6,0,0
-0.02285381939056405,-0.08605691210073271,6,0,0
0.09150965743679428,0.02673531462604785,6,0,0
-0.029374551578784134,0.04524893044487463,6,0,0
0.15478685903307227,0.16739670852531502,6,0,0
0.006911888348268562,0.07365517345563759,6,0,0
0.07513559479826924,0.09360880763519956,6,0,0
-0.05504384962659716,0.07422679756145756,6,0,0
-0.1431311047313169,0.08516785612130406,6,0,0
-0.18207593306707975,0.2913767969426247,6,0,0
-0.16246371015133862,0.11925140369195351,8,0,0
-0.07319130265182985,-0.15133724449048977,8,0,0
-0.024182228814162716,-0.30941922837259245,10,0,0
0.009126662626443818,-0.44027467615028126,8,0,0
0.008150053369392882,-0.5076531558079964,8,0,0
0.07131777148875341,-0.5630944233345112,6,0,0
0.024048898391658562,-0.13673750409706714,6,0,0
0.01077765608724523,-0.205613373575463,6,0,0
-0.051067962803578205,-0.3960225885829271,6,0,0
0.021495164729647097,-0.432359520010959,6,0,0
-0.01848807315785361,-0.4361847195695275,6,0,0
-0.053576644856809415,-0.27942909209040057,6,0,0
-0.15512645754422458,-0.34548039271220266,6,0,0
-0.1419293736782083,-0.47079788681669277,6,0,0
-0.14764448756868756,-0.28774456644901836,6,0,0
-0.0023362339357232316,-0.4022262003252034,6,0,0
0.02809135486689997,0.3012123414047592,6,0,0
0.20843307583201678,0.12347654579948696,6,0,0
0.15419785242055056,-0.10860668424869507,6,0,0
0.19919884432789361,-0.30270912737390016,6,0,0
-0.004285058392792567,0.04632519546690384,6,0,0
-0.08959304365147283,0.5064609491697066,6,0,0
-0.010343267156984488,0.015578443847406951,6,0,0
-0.06026243763297892,-0.2679026934974883,6,0,0
-0.11414439495587256,-0.23530670681590532,6,0,0
-0.15233088670831618,0.32093075261053056,6,0,0
0.05269013340376549,0.620951720916336,6,0,0
0.10258237229902359,0.27613337821461215,6,0,0
0.11695062743102409,0.20775948428699706,6,0,0
0.0025198561282649863,0.11413028964341851,6,0,0
0.06858133884687603,0.24153453339981673,6,0,0
0.01801256912492601,0.17272799959362464,6,0,0
0.008817762900824758,-0.12275723199962234,6,0,0
0.13779087840350251,0.16784956055797678,6,0,0
0.0035365498181881175,-0.055087109202568804,6,0,0
-0.13506335631142088,-0.2600202835083368,6,0,0
-0.36633627082765874,-0.5270868233859944,6,0,0
-0.16668438767825028,-0.286912356268654,6,0,0
-0.014577751863736247,-0.36420591460258256,8,0,0
0.0588944888382559,-0.8449804147476261,8,0,0
-0.06902104691984001,-0.39226397545535824,8,0,0
-0.01907608233634194,-0.7738199816986842,8,0,0
-0.16447580517477312,-0.18681878663085766,8,0,0
-0.003987399503468549,0.05470528730441898,8,0,0
-0.05117793632464778,0.13158819722280113,8,0,0
-0.10027956523235085,0.9411083663797205,8,0,0
-0.0331387770752919,0.44762510691214785,8,0,0
-0.15700479341177326,0.6369419167211819,8,0,0
-0.12451792674923726,0.5040173786528784,8,0,0
-0.0020001395139107353,0.5073860976281687,8,0,0
-0.09068279023033021,1.0292604443921902,8,0,0
-0.14602914723441582,0.9357926423577774,10,0,0
-0.051058317035861715,0.8975204805730718,10,0,0
-0.09249033139620666,0.7102082402984604,10,0,0
-0.03851264309241744,0.06654306622243183,10,0,0
-0.02669760644022108,0.0072660426539305455,8,0,0
-0.06879483452171187,0.0035002553471213385,8,0,0
-0.08183273472522966,0.14778507872776944,8,0,0
0.01845766249599336,0.39480279742224483,8,0,0
0.20340057782571289,0.08656933152248476,18,0,0
0.23165577368891957,-0.43029769804203305,24,0,0
0.21896628940500384,-0.7112913151423146,24,0,0
0.10422841586633398,-0.5871250780669062,24,0,0
-0.05898654654985191,-0.5441173143995388,14,0,0
0.05000455129074999,-0.27081535604006957,8,0,0
-0.004659146580426984,-0.16630549726827482,8,0,0
-0.0031779860172739013,-0.1134906158571186,8,0,0
0.009658483496517113,0.0059104338546723725,8,0,0
-0.025852855267818588,0.049057482929154024,8,0,0
-0.007457120258442722,-0.25805882230857985,12,0,0
0.034019546868158446,-0.3585574508436397,12,0,0
0.014100498879981622,-0.3060169771533611,12,0,0
-0.06348004146720436,-0.13564062188569806,12,0,0
0.038984401627035606,0.00906995853767374,8,0,0
-0.04463469794497468,-0.1134908307930659,8,0,0
0.09865730523842403,0.08173669810334325,8,0,0
0.02350085997629687,-0.032390009373168556,8,0,0
0.07190998028579745,0.10397735276533011,8,0,0
0.12842301297725664,0.24144878365971353,8,0,0
0.007126797337771825,0.03448348363598316,8,0,0
0.04624068223798443,0.13295521988191306,8,0,0
-0.16949495078713253,0.15921993125570258,8,0,0
-0.1818610240775765,0.2522051071229703,8,0,0
-0.19135862271162343,0.15859781593866698,10,0,0
-0.18764240381236522,-0.06634411079624478,10,0,0
-0.06291214816042232,-0.14238197737092625,12,0,0
-0.00015602701809984193,-0.573053657154239,12,0,0
-0.017028640291633704,-0.6932486702961947,10,0,0
0.08159692598016094,-0.5541391562149477,10,0,0
0.04807510018772144,-0.40037193287871364,8,0,0
-0.01537764683083229,-0.4585873677213764,8,0,0
0.022378909807189856,-0.4425085889898783,8,0,0
-0.00174750657138488,-0.26963702955516144,8,0,0
-0.057914618380344465,-0.7580345831938369,8,0,0
-0.04197539113686479,-0.5163243075048158,8,0,0
-0.10580600131203124,-0.21909483368443702,8,0,0
-0.22133915678819985,-0.7964729499995705,8,0,0
-0.17113180554769875,-0.3678841543843067,8,0,0
-0.05456559039094507,-0.34189194191923983,8,0,0
-0.038121344377075296,-0.14978021588260867,8,0,0
0.17923064396252633,0.226390278231873,8,0,0
0.24727674959829307,-0.16275405971891654,8,0,0
0.16341373388654157,-0.05026314293130548,8,0,0
0.1468542307028338,-0.028496867705982414,8,0,0
-0.05074936988519655,0.22023034365130315,8,0,0
-0.0011273856909935027,0.07392198516479655,8,0,0
-0.11260705125803876,0.006309566170429459,8,0,0
-0.16060870644827654,-0.06140155863150604,8,0,0
-0.06386522874783686,-0.11160821139437954,8,0,0
-0.04957365069728877,0.6116828432393585,8,0,0
0.002236103483725958,0.4826345130805944,8,0,0
0.1672297936390598,0.33145797970852287,8,0,0
0.1052770921392924,0.4048823802722465,8,0,0
0.018127308926836505,0.10321732556407508,8,0,0
0.08265999046496222,0.2280526010875354,8,0,0
-0.002855772390906941,0.07436566398562708,8,0,0
0.15339833120207402,0.15693659647863337,8,0,0
0.01761520143627431,-0.06856904151485015,8,0,0
-0.15593169782725386,-0.35838261911633434,8,0,0
-0.22175570252640947,-0.24739299490773878,8,0,0
-0.2868600646454785,-0.5233309583414809,8,0,0
-0.04409507384022868,-0.5764517126059894,10,0,0
0.003717790089178664,-0.6618577871659906,10,0,0
-0.08859887507704288,-0.9008749033687987,10,0,0
-0.07928003862834253,-0.42290466999432985,10,0,0
-0.03350472147996098,-0.1575405106989879,10,0,0
-0.10635463507372502,0.31471082480443663,10,0,0
-0.11985739338955372,0.43249743846627997,10,0,0
-0.09334273336729249,0.7985404186165022,10,0,0
-0.026033709716961107,0.6662201926530518,10,0,0
-0.2268851623194937,0.7640229161528961,10,0,0
-0.07067959657881667,0.8082953388716475,10,0,0
-0.08374595836527186,0.8866924966289718,10,0,0
-0.13892407987608504,1.1543877280986814,12,0,0
-0.12093868594358219,1.0246014800047858,12,0,0
-0.03865200122578607,1.0144862005172295,12,0,0
-0.12025846194377857,0.44584946522323493,12,0,0
-0.0749388960859759,0.13239332636042178,12,0,0
-0.043704373230878224,0.09230909299412977,10,0,0
-0.06942641891515401,0.2647507986719271,10,0,0
-0.00931046805157855,0.13044402234701938,10,0,0
0.1669743248321544,0.1524195916604747,20,0,0
0.2146490068982624,-0.34525464770183384,26,0,0
0.2183347050115617,-0.4500407718175089,26,0,0
0.17675068253998508,-0.6044661344476563,26,0,0
0.08953011578630915,-0.7865005201613089,26,0,0
0.06125298036329953,-0.7026393352643882,16,0,0
-0.017980215257784843,-0.18604857104375064,10,0,0
-0.045393592882292666,-0.006665435162460244,10,0,0
-0.00503981658350771,-0.19346500823973037,10,0,0
0.09438667164533285,-0.10946453793569531,10,0,0
-0.07544188680697755,-0.17329203731226095,14,0,0
-0.006714899433707242,-0.19891738873782513,14,0,0
0.012238668313747812,-0.3859913695359729,14,0,0
0.021248146681611374,-0.25101559367606574,14,0,0
-0.01060462991212336,-0.21327956170374124,14,0,0
-0.0438924771202392,-0.05434939722231118,10,0,0
0.0768764266840134,0.05430277941101005,10,0,0
0.03064850777792662,0.022611374104126832,10,0,0
0.12478539184087846,0.026338412947286928,10,0,0
0.04554613422998184,0.17802942789972862,10,0,0
0.1286379219667599,0.2022770938400591,10,0,0
-0.02176811522251298,0.07382989588269663,10,0,0
-0.06821041892255092,0.21794835357615805,10,0,0
-0.2082248701333921,0.32625718225736877,10,0,0
-0.19114371372212016,0.11942612611901257,12,0,0
-0.21653731637265,-0.02699769854953129,12,0,0
-0.17736324932095768,-0.057388843676681234,14,0,0
-0.03888594636435944,-0.4060164061525728,14,0,0
-0.026311329936177363,-0.8260276513001524,14,0,0
0.05641823231913436,-0.7397346707031459,12,0,0
0.05835425467912897,-0.39141666575915013,12,0,0
0.008648554965230584,-0.722221796503023,10,0,0
-0.0037763931108876674,-0.6954825831357918,10,0,0
0.07169936603938318,-0.3161230299621127,10,0,0
-0.08115728968137643,-0.5953120927380393,10,0,0
-0.08140193635935564,-0.8381741711291252,10,0,0
-0.09420474759208662,-0.4559900490988523,10,0,0
-0.17201870055600652,-0.6700873909718049,10,0,0
-0.2505415886576903,-0.6935592175671845,10,0,0
-0.07805290836995625,-0.42203152985452824,10,0,0
-0.09035070083229714,-0.08944595747664516,10,0,0
0.11301794471855106,-0.22460227905549493,10,0,0
0.21807431772880262,-0.05984032728653052,10,0,0
0.25649263106428405,-0.10441051840152696,10,0,0
0.11106912026148172,0.22394911673661227,10,0,0
0.1003899192104298,0.1454082804784169,10,0,0
0.03771628807528278,-0.21230862035360695,10,0,0
-0.10339116979204777,0.06465310748781905,10,0,0
-0.21295332007333637,0.21281070103641173,10,0,0
-0.11032954024024084,0.062296936790019755,10,0,0
0.03889200726319055,0.17914387923444844,10,0,0
-0.10002768061732831,0.4733656354036169,10,0,0
0.06688352482376217,0.5379591145745051,10,0,0
0.1555562583473281,0.5285808756937723,10,0,0
0.12088454493786392,0.39396941619290304,10,0,0
0.032205960544922696,0.08973539325179374,10,0,0
0.06179164894912928,0.1296902654795378,10,0,0
0.14172479591034234,0.3540594924638828,10,0,0
0.03322265423484583,-0.07948200559419358,10,0,0
-0.14185304620916767,-0.3718645514286157,10,0,0
-0.24262404404224241,-0.34575533051573637,10,0,0
-0.1422794963442292,-0.24363712986322525,10,0,0
-0.09927177258930592,-0.39332908502435393,12,0,0
-0.015860038068024204,-1.170468715079431,12,0,0
-0.14880283136904346,-0.5499595916644445,12,0,0
0.05169104506646961,-0.39362639406246,12,0,0
-0.13587195705021746,0.10246502680102976,12,0,0
-0.17503409213863094,0.6156200660479154,12,0,0
-0.11292056152449535,0.28992949070306157,12,0,0
-0.0862376660089617,1.017135504357406,12,0,0
-0.09591407862468158,0.7933011920847658,12,0,0
-0.17304683214907313,1.068300876371665,12,0,0
-0.1524254154301778,1.1876017378724506,12,0,0
-0.13198724801102668,1.011819780335463,14,0,0
-0.1138336185852514,1.2431965657456898,14,0,0
-0.10853237013350654,1.1415671999489434,14,0,0
-0.06642013177335798,0.750127425442004,14,0,0
-0.15668471493733702,0.5116997253612249,14,0,0
-0.09194566287663304,0.217436376700621,14,0,0
-0.04433595762432037,0.3535596363189355,12,0,0
0.003095847758497095,0.24740974229117701,12,0,0
0.1392061942845825,-0.11193918341475077,22,0,0
0.17822275390470396,-0.2794043875638439,28,0,0
0.20132793822090456,-0.36499772147730963,28,0,0
0.17611909814654295,-0.34321559112285055,28,0,0
0.16205238245996026,-0.803841576542059,28,0,0
0.20976964269946058,-0.9450225410261582,28,0,0
-0.006731786185235305,-0.6178725502680692,18,0,0
-0.05871466155965053,-0.026408508937936073,12,0,0
-0.04725542344852648,-0.086639827545072,12,0,0
0.07968837156530803,-0.30883998003009805,12,0,0
0.04479764010617388,-0.3318140581771103,16,0,0
-0.07469966598224208,-0.11415060374150622,16,0,0
-0.028495777988117872,-0.22635130743015833,16,0,0
0.019386316115377566,-0.3309899860586775,16,0,0
0.07412355823669238,-0.32865453349410895,16,0,0
-0.09348150865939817,-0.27669891746372616,16,0,0
0.07761864750874889,0.11344421298176478,12,0,0
0.008867629223515992,-0.004822544588206358,12,0,0
0.13193303964250822,0.08133979642458232,12,0,0
0.09842154578506285,0.10039048808168544,12,0,0
0.045761043219485105,0.1388577380800742,12,0,0
0.09974300940647511,0.24162350608677258,12,0,0
-0.13621921638304835,0.15882302957694164,12,0,0
-0.10694033826881053,0.38498560457782427,12,0,0
-0.2175075597779358,0.19347820125341106,14,0,0
-0.21632240738314676,-0.06616938836918572,14,0,0
-0.2062581618812425,-0.018042431429967754,16,0,0
-0.1533370475248948,-0.32102327245832774,16,0,0
-0.06504124928243696,-0.6589904002984862,16,0,0
0.0471355426745907,-0.8725136517071037,16,0,0
0.03317556101810238,-0.5770121802473483,14,0,0
0.018927709456638114,-0.7132665293834595,14,0,0
0.02024980868517521,-0.9591170119174383,12,0,0
0.045544063121305656,-0.5690970241080262,12,0,0
-0.007710417070608378,-0.6417980931449905,12,0,0
-0.10464460766038762,-0.6754516806733276,12,0,0
-0.13363129281457747,-0.7778399127231617,12,0,0
-0.1604174468360619,-0.9069826063862203,12,0,0
-0.20122113242549697,-0.5671736585394189,12,0,0
-0.15746269147994782,-0.747706593037406,12,0,0
-0.11383801881130831,-0.16958554541193352,12,0,0
0.06078858826332922,-0.16426802064953142,12,0,0
0.15186161848482735,-0.5108328845738984,12,0,0
0.2272901991947936,-0.001496785969140929,12,0,0
0.20414801743922423,0.1698017412663908,12,0,0
0.06460480876907775,0.39785426492101156,12,0,0
0.18885557717090914,-0.28713068352649324,12,0,0
-0.06454749602577149,-0.22157749803058446,12,0,0
-0.2037374386073454,0.2711542423538013,12,0,0
-0.16267415386530068,0.33650919645793753,12,0,0
-0.007572304229213429,0.35304902741884775,12,0,0
-0.01156202265684898,0.040826671398706806,12,0,0
-0.03538025927729209,0.5286902368975276,12,0,0
0.055209989532030476,0.7350820105597545,12,0,0
0.17116371114589962,0.5176679116144288,12,0,0
0.1349631965559501,0.3804874838806217,12,0,0
0.011337619029089745,-0.008626942356203836,12,0,0
0.20637221725037855,0.4093840939577935,12,0,0
0.021549118943114128,0.11764089039105585,12,0,0
-0.12624559341059613,-0.38277751550795913,12,0,0
-0.22854539242415622,-0.3592372628280177,12,0,0
-0.16314783786006215,-0.34199946547122284,12,0,0
-0.11884960074650879,-0.9019400129377945,14,0,0
-0.0760639943600248,-0.8195534033750769,14,0,0
-0.017831747674231322,-0.5206813157325747,14,0,0
-0.050676190503786855,-0.1336208565624424,14,0,0
-0.20455141411512337,0.40337426804450854,14,0,0
-0.16809726027357258,0.47305211828469707,14,0,0
-0.10581549416616456,0.5085245764439655,14,0,0
-0.15611803491668216,1.14421650378912,14,0,0
-0.04207574845426099,1.097579152303535,14,0,0
-0.25479265100043424,1.4476072753724682,14,0,0
-0.20066670507593262,1.3127290215789418,16,0,0
-0.10689678672019304,1.1006286179824714,16,0,0
-0.10142730277517575,1.3601622856898474,16,0,0
-0.13630050068107846,0.8772084248737181,16,0,0
-0.10284638476691643,0.815977685579994,16,0,0
-0.17369148172799417,0.5967427757014241,16,0,0
-0.09257724727007519,0.47868692002542673,16,0,0
0.028186309049330737,0.33621857993818544,14,0,0
0.15161251009465815,0.0050265365294068776,24,0,0
0.15045462335713206,-0.5437631626390693,30,0,0
0.1649016852273461,-0.29914746133931974,30,0,0
0.1591123313558858,-0.2581725407826513,30,0,0
0.16142079806651813,-0.5425910332172532,30,0,0
0.2822919093731117,-0.9623635974069084,30,0,0
0.14178487615092575,-0.8602557560298394,30,0,0
-0.04746623248710099,-0.45823248816225465,20,0,0
-0.06057649212588434,-0.10638290132054784,14,0,0
0.03747276470028926,-0.2020147993354397,14,0,0
0.03009934002614906,-0.531189500271513,18,0,0
0.045539860930909365,-0.27267262460635555,18,0,0
-0.0964805445366527,-0.1415845224338394,18,0,0
-0.02134813018648812,-0.17134992395286294,18,0,0
0.07226172767045856,-0.40862892587672067,18,0,0
-0.00875332051058243,-0.39207388925409387,18,0,0
0.028029615969589916,-0.1089053072596502,18,0,0
0.009609850048251474,0.05431888898254837,14,0,0
0.11015216108809758,0.05390587773224913,14,0,0
0.1055691935866926,0.15539187155898082,14,0,0
0.0986364547745661,0.061218798262031006,14,0,0
0.0168661306592003,0.17820415032678769,14,0,0
-0.014708091754060251,0.3266166397810176,14,0,0
-0.17494913572930793,0.32586028057860783,14,0,0
-0.11622302791335419,0.2522066235738666,16,0,0
-0.24268625343896236,0.007882686765212787,16,0,0
-0.20604325289173922,-0.057214121249622184,18,0,0
-0.1822319600851796,-0.28167686021161426,18,0,0
-0.17949235044297232,-0.5739972666042412,18,0,0
0.008405623328331094,-0.7054764007054375,18,0,0
0.02389287137355872,-0.7097911612513061,18,0,0
-0.0062509842043884725,-0.8988620438716577,16,0,0
0.030528963176582737,-0.9501617447978747,16,0,0
0.06957026491736854,-0.8327314528896727,14,0,0
-0.0338657199886859,-0.894772087290904,14,0,0
-0.031197735049619556,-0.7219376810802789,14,0,0
-0.15687396411560944,-0.6151174222673641,14,0,0
