,x-centroids,y-centroids,pixel major,pixel minor,puncta major,puncta minor,aspect ratio,orientation,average background,puncta intensity,partition coeff,file number,channel number,frame number,stack number,puncta index,covariances
0,69.49985694933703,25.143183462435168,4.587102402843135,4.159661769984282,0.22417444863423455,0.2032851682607224,1.1027585069399686,2.3342029005010665,880.975,4403.0,4.9978716762677715,file 1,channel 1,1,zstack 7,0,"[4.48814581e+01 2.15193162e-02 2.16641662e-02 4.14396110e-03
 4.84285256e-03 4.08997106e-03 1.63596752e+01]"
1,99.9167505227128,25.152442033024705,6.864116771343376,3.7359217288933846,0.33545350799737195,0.18257673802883503,1.8373288493323419,0.975041777721062,1001.0978260869565,3158.0,3.1545368671349934,file 1,channel 1,1,zstack 7,1,"[6.85867523e+01 5.58639141e-02 7.97253078e-02 1.27822388e-02
 1.24727704e-02 6.55426623e-03 3.12521639e+01]"
2,86.4361036215812,37.39320203503632,5.361108856302762,3.8780787272888677,0.26200060874701214,0.18952403589492434,1.3824136211001234,0.8739872628015897,1276.7666666666667,6569.0,5.145027804610605,file 1,channel 1,1,zstack 7,2,"[9.14672619e+01 3.01542217e-02 3.40299958e-02 6.29807751e-03
 6.95170225e-03 4.91028052e-03 3.57584259e+01]"
3,170.40338683210283,39.48254389328101,4.20941263846031,3.5941949750062467,0.20571652307477126,0.1756504664701978,1.1711698079075394,2.29406801717962,1053.0116279069769,3290.0,3.124371956404112,file 1,channel 1,1,zstack 7,3,"[7.89501487e+01 5.51993093e-02 5.78371986e-02 1.50767678e-02
 1.81562439e-02 1.37030047e-02 2.21376931e+01]"
4,25.932918122865985,43.919750115861696,4.480102536873762,3.4717797057401225,0.21894530093900239,0.16966795876007218,1.2904339896527746,0.8114134176672291,677.9761904761905,4571.0,6.742124670763828,file 1,channel 1,1,zstack 7,4,"[5.73883954e+01 2.27103317e-02 2.33777054e-02 5.89716783e-03
 7.40042228e-03 5.55756285e-03 1.66179712e+01]"
5,59.65360921387423,44.348508838878224,5.073482507756622,3.863570943712272,0.24794413639574206,0.18881503180071177,1.3131588837558186,2.309566964914765,1339.3975903614457,9057.0,6.761995142574436,file 1,channel 1,1,zstack 7,5,"[9.40143289e+01 2.06468687e-02 2.20022313e-02 4.25598320e-03
 4.92868402e-03 3.72556277e-03 3.50760568e+01]"
6,228.8188919052331,66.51910467810978,5.431055897385019,3.805106325252264,0.26541896264259823,0.1859578307929994,1.427307263752994,-0.7410059266100084,1175.013698630137,5790.0,4.927602126468942,file 1,channel 1,1,zstack 7,6,"[7.56837908e+01 3.01067208e-02 2.78462239e-02 4.71923764e-03
 6.54163225e-03 5.55938901e-03 2.97336107e+01]"
7,158.2655600537388,71.48041783069974,4.493957590328501,3.90090951252673,0.21962240572024486,0.19063979007765464,1.1520281554589655,1.525114794751517,752.5555555555555,4046.0,5.376347261184113,file 1,channel 1,1,zstack 7,7,"[3.97648944e+01 1.78764727e-02 2.06006786e-02 4.66757002e-03
 4.82996608e-03 3.47994153e-03 1.30408238e+01]"
8,188.1667900694284,76.24280266730261,4.46330916379795,3.836674854186289,0.21812459871363984,0.18750060375651395,1.1633274471846173,2.3127437438631953,1018.8852459016393,8538.0,8.379746428111726,file 1,channel 1,1,zstack 7,8,"[8.46268378e+01 1.78050304e-02 1.84123147e-02 4.08882808e-03
 4.83624036e-03 3.81400838e-03 2.72565057e+01]"
9,230.5297766384967,118.9962082909246,3.709601257420249,3.405113688056626,0.18129044078449488,0.16640995044798937,1.0894206764466066,-0.5747781115931119,360.94736842105266,1962.0,5.435695538057742,file 1,channel 1,1,zstack 7,9,"[2.69483543e+01 2.28318435e-02 2.16518215e-02 6.77249597e-03
 9.18546749e-03 7.54124370e-03 6.35565661e+00]"
